Lead ID,Lead Source,Lead Date,Funnel Stage,Final Stage,Revenue
434,Google Ads,2025-01-19 01:00:00,Lead,MQL,0.0
435,Google Ads,2025-01-19 02:00:00,Lead,MQL,0.0
436,Email,2025-01-19 03:00:00,Lead,Lead,0.0
437,Google Ads,2025-01-19 04:00:00,Lead,Lead,0.0
438,Organic,2025-01-19 05:00:00,Lead,MQL,0.0
439,Email,2025-01-19 06:00:00,Lead,Lead,0.0
440,Google Ads,2025-01-19 07:00:00,Lead,MQL,0.0
441,Google Ads,2025-01-19 08:00:00,Lead,MQL,0.0
442,Referral,2025-01-19 09:00:00,Lead,Lead,0.0
443,Google Ads,2025-01-19 10:00:00,Lead,Lead,0.0
444,Google Ads,2025-01-19 11:00:00,Lead,SQL,0.0
445,Organic,2025-01-19 12:00:00,Lead,Lead,0.0
446,Organic,2025-01-19 13:00:00,Lead,Closed Lost,0.0
447,Referral,2025-01-19 14:00:00,Lead,Lead,0.0
448,Email,2025-01-19 15:00:00,Lead,Lead,0.0
449,Google Ads,2025-01-19 16:00:00,Lead,Lead,0.0
450,Google Ads,2025-01-19 17:00:00,Lead,Lead,0.0
451,Email,2025-01-19 18:00:00,Lead,Lead,0.0
452,Facebook,2025-01-19 19:00:00,Lead,Lead,0.0
453,Facebook,2025-01-19 20:00:00,Lead,MQL,0.0
454,Organic,2025-01-19 21:00:00,Lead,Lead,0.0
455,Google Ads,2025-01-19 22:00:00,Lead,Lead,0.0
456,Facebook,2025-01-19 23:00:00,Lead,Lead,0.0
457,Google Ads,2025-01-20 00:00:00,Lead,MQL,0.0
458,Facebook,2025-01-20 01:00:00,Lead,MQL,0.0
459,Google Ads,2025-01-20 02:00:00,Lead,MQL,0.0
460,Google Ads,2025-01-20 03:00:00,Lead,MQL,0.0
461,Google Ads,2025-01-20 04:00:00,Lead,Lead,0.0
462,Facebook,2025-01-20 05:00:00,Lead,MQL,0.0
463,Email,2025-01-20 06:00:00,Lead,Lead,0.0
464,Facebook,2025-01-20 07:00:00,Lead,Lead,0.0
465,Referral,2025-01-20 08:00:00,Lead,MQL,0.0
466,Google Ads,2025-01-20 09:00:00,Lead,Lead,0.0
467,Google Ads,2025-01-20 10:00:00,Lead,Lead,0.0
468,Organic,2025-01-20 11:00:00,Lead,Lead,0.0
469,Google Ads,2025-01-20 12:00:00,Lead,Closed Won,6572.305951512913
470,Referral,2025-01-20 13:00:00,Lead,Lead,0.0
471,Google Ads,2025-01-20 14:00:00,Lead,MQL,0.0
472,Referral,2025-01-20 15:00:00,Lead,Lead,0.0
473,Google Ads,2025-01-20 16:00:00,Lead,Lead,0.0
474,Organic,2025-01-20 17:00:00,Lead,Lead,0.0
475,Facebook,2025-01-20 18:00:00,Lead,Lead,0.0
476,Referral,2025-01-20 19:00:00,Lead,Closed Lost,0.0
477,Google Ads,2025-01-20 20:00:00,Lead,Lead,0.0
478,Facebook,2025-01-20 21:00:00,Lead,MQL,0.0
479,Referral,2025-01-20 22:00:00,Lead,SQL,0.0
480,Facebook,2025-01-20 23:00:00,Lead,SQL,0.0
481,Facebook,2025-01-21 00:00:00,Lead,MQL,0.0
482,Email,2025-01-21 01:00:00,Lead,Lead,0.0
483,Facebook,2025-01-21 02:00:00,Lead,MQL,0.0
484,Facebook,2025-01-21 03:00:00,Lead,Lead,0.0
485,Facebook,2025-01-21 04:00:00,Lead,SQL,0.0
486,Organic,2025-01-21 05:00:00,Lead,Lead,0.0
487,Google Ads,2025-01-21 06:00:00,Lead,Lead,0.0
488,Google Ads,2025-01-21 07:00:00,Lead,Lead,0.0
489,Referral,2025-01-21 08:00:00,Lead,Lead,0.0
490,Organic,2025-01-21 09:00:00,Lead,MQL,0.0
491,Facebook,2025-01-21 10:00:00,Lead,Lead,0.0
492,Facebook,2025-01-21 11:00:00,Lead,Lead,0.0
493,Google Ads,2025-01-21 12:00:00,Lead,Lead,0.0
494,Google Ads,2025-01-21 13:00:00,Lead,Lead,0.0
495,Facebook,2025-01-21 14:00:00,Lead,MQL,0.0
496,Google Ads,2025-01-21 15:00:00,Lead,Lead,0.0
497,Facebook,2025-01-21 16:00:00,Lead,MQL,0.0
498,Google Ads,2025-01-21 17:00:00,Lead,MQL,0.0
499,Referral,2025-01-21 18:00:00,Lead,Lead,0.0
500,Referral,2025-01-21 19:00:00,Lead,MQL,0.0
501,Email,2025-01-21 20:00:00,Lead,Lead,0.0
502,Facebook,2025-01-21 21:00:00,Lead,Lead,0.0
503,Google Ads,2025-01-21 22:00:00,Lead,SQL,0.0
504,Organic,2025-01-21 23:00:00,Lead,MQL,0.0
505,Email,2025-01-22 00:00:00,Lead,Lead,0.0
506,Google Ads,2025-01-22 01:00:00,Lead,Lead,0.0
507,Organic,2025-01-22 02:00:00,Lead,Lead,0.0
508,Organic,2025-01-22 03:00:00,Lead,Lead,0.0
509,Organic,2025-01-22 04:00:00,Lead,Lead,0.0
510,Email,2025-01-22 05:00:00,Lead,Lead,0.0
511,Facebook,2025-01-22 06:00:00,Lead,Lead,0.0
512,Facebook,2025-01-22 07:00:00,Lead,Lead,0.0
513,Organic,2025-01-22 08:00:00,Lead,SQL,0.0
514,Organic,2025-01-22 09:00:00,Lead,Lead,0.0
515,Google Ads,2025-01-22 10:00:00,Lead,Lead,0.0
516,Google Ads,2025-01-22 11:00:00,Lead,Lead,0.0
517,Google Ads,2025-01-22 12:00:00,Lead,MQL,0.0
518,Organic,2025-01-22 13:00:00,Lead,MQL,0.0
519,Referral,2025-01-22 14:00:00,Lead,Lead,0.0
520,Google Ads,2025-01-22 15:00:00,Lead,MQL,0.0
521,Facebook,2025-01-22 16:00:00,Lead,Lead,0.0
522,Google Ads,2025-01-22 17:00:00,Lead,MQL,0.0
523,Referral,2025-01-22 18:00:00,Lead,Lead,0.0
524,Organic,2025-01-22 19:00:00,Lead,Lead,0.0
525,Organic,2025-01-22 20:00:00,Lead,SQL,0.0
526,Facebook,2025-01-22 21:00:00,Lead,MQL,0.0
527,Facebook,2025-01-22 22:00:00,Lead,MQL,0.0
528,Google Ads,2025-01-22 23:00:00,Lead,Lead,0.0
529,Google Ads,2025-01-23 00:00:00,Lead,SQL,0.0
530,Organic,2025-01-23 01:00:00,Lead,Lead,0.0
531,Organic,2025-01-23 02:00:00,Lead,MQL,0.0
532,Referral,2025-01-23 03:00:00,Lead,MQL,0.0
533,Referral,2025-01-23 04:00:00,Lead,Lead,0.0
534,Facebook,2025-01-23 05:00:00,Lead,MQL,0.0
535,Email,2025-01-23 06:00:00,Lead,SQL,0.0
536,Organic,2025-01-23 07:00:00,Lead,Lead,0.0
537,Organic,2025-01-23 08:00:00,Lead,Lead,0.0
538,Google Ads,2025-01-23 09:00:00,Lead,Lead,0.0
539,Facebook,2025-01-23 10:00:00,Lead,SQL,0.0
540,Google Ads,2025-01-23 11:00:00,Lead,MQL,0.0
541,Referral,2025-01-23 12:00:00,Lead,MQL,0.0
542,Facebook,2025-01-23 13:00:00,Lead,MQL,0.0
543,Google Ads,2025-01-23 14:00:00,Lead,Closed Won,3742.7352765027026
544,Email,2025-01-23 15:00:00,Lead,MQL,0.0
545,Facebook,2025-01-23 16:00:00,Lead,Lead,0.0
546,Google Ads,2025-01-23 17:00:00,Lead,Lead,0.0
547,Google Ads,2025-01-23 18:00:00,Lead,Lead,0.0
548,Email,2025-01-23 19:00:00,Lead,Lead,0.0
549,Facebook,2025-01-23 20:00:00,Lead,MQL,0.0
550,Email,2025-01-23 21:00:00,Lead,MQL,0.0
551,Facebook,2025-01-23 22:00:00,Lead,SQL,0.0
552,Organic,2025-01-23 23:00:00,Lead,MQL,0.0
553,Facebook,2025-01-24 00:00:00,Lead,Lead,0.0
554,Facebook,2025-01-24 01:00:00,Lead,SQL,0.0
555,Organic,2025-01-24 02:00:00,Lead,Lead,0.0
556,Facebook,2025-01-24 03:00:00,Lead,MQL,0.0
557,Google Ads,2025-01-24 04:00:00,Lead,Lead,0.0
558,Google Ads,2025-01-24 05:00:00,Lead,SQL,0.0
559,Email,2025-01-24 06:00:00,Lead,MQL,0.0
560,Facebook,2025-01-24 07:00:00,Lead,MQL,0.0
561,Email,2025-01-24 08:00:00,Lead,Lead,0.0
562,Google Ads,2025-01-24 09:00:00,Lead,Lead,0.0
563,Google Ads,2025-01-24 10:00:00,Lead,SQL,0.0
564,Google Ads,2025-01-24 11:00:00,Lead,SQL,0.0
565,Google Ads,2025-01-24 12:00:00,Lead,Closed Lost,0.0
566,Facebook,2025-01-24 13:00:00,Lead,SQL,0.0
567,Google Ads,2025-01-24 14:00:00,Lead,Lead,0.0
568,Facebook,2025-01-24 15:00:00,Lead,MQL,0.0
569,Organic,2025-01-24 16:00:00,Lead,MQL,0.0
570,Google Ads,2025-01-24 17:00:00,Lead,MQL,0.0
571,Facebook,2025-01-24 18:00:00,Lead,SQL,0.0
572,Email,2025-01-24 19:00:00,Lead,Lead,0.0
573,Google Ads,2025-01-24 20:00:00,Lead,MQL,0.0
574,Facebook,2025-01-24 21:00:00,Lead,Lead,0.0
575,Organic,2025-01-24 22:00:00,Lead,Lead,0.0
576,Organic,2025-01-24 23:00:00,Lead,MQL,0.0
577,Google Ads,2025-01-25 00:00:00,Lead,Lead,0.0
578,Organic,2025-01-25 01:00:00,Lead,MQL,0.0
579,Facebook,2025-01-25 02:00:00,Lead,SQL,0.0
580,Google Ads,2025-01-25 03:00:00,Lead,Lead,0.0
581,Facebook,2025-01-25 04:00:00,Lead,MQL,0.0
582,Referral,2025-01-25 05:00:00,Lead,Lead,0.0
583,Facebook,2025-01-25 06:00:00,Lead,MQL,0.0
584,Google Ads,2025-01-25 07:00:00,Lead,Lead,0.0
585,Facebook,2025-01-25 08:00:00,Lead,MQL,0.0
586,Google Ads,2025-01-25 09:00:00,Lead,Lead,0.0
587,Google Ads,2025-01-25 10:00:00,Lead,Lead,0.0
588,Google Ads,2025-01-25 11:00:00,Lead,Lead,0.0
589,Google Ads,2025-01-25 12:00:00,Lead,Lead,0.0
590,Google Ads,2025-01-25 13:00:00,Lead,Lead,0.0
591,Google Ads,2025-01-25 14:00:00,Lead,Lead,0.0
592,Facebook,2025-01-25 15:00:00,Lead,Closed Won,6719.272854574158
593,Google Ads,2025-01-25 16:00:00,Lead,Lead,0.0
594,Google Ads,2025-01-25 17:00:00,Lead,Lead,0.0
595,Organic,2025-01-25 18:00:00,Lead,Lead,0.0
596,Facebook,2025-01-25 19:00:00,Lead,Lead,0.0
597,Email,2025-01-25 20:00:00,Lead,MQL,0.0
598,Google Ads,2025-01-25 21:00:00,Lead,Lead,0.0
599,Google Ads,2025-01-25 22:00:00,Lead,MQL,0.0
600,Google Ads,2025-01-25 23:00:00,Lead,Lead,0.0
601,Google Ads,2025-01-26 00:00:00,Lead,MQL,0.0
602,Google Ads,2025-01-26 01:00:00,Lead,SQL,0.0
603,Google Ads,2025-01-26 02:00:00,Lead,Lead,0.0
604,Google Ads,2025-01-26 03:00:00,Lead,Lead,0.0
605,Google Ads,2025-01-26 04:00:00,Lead,Lead,0.0
606,Facebook,2025-01-26 05:00:00,Lead,MQL,0.0
607,Google Ads,2025-01-26 06:00:00,Lead,Lead,0.0
608,Google Ads,2025-01-26 07:00:00,Lead,Lead,0.0
609,Facebook,2025-01-26 08:00:00,Lead,MQL,0.0
610,Email,2025-01-26 09:00:00,Lead,Lead,0.0
611,Google Ads,2025-01-26 10:00:00,Lead,Lead,0.0
612,Email,2025-01-26 11:00:00,Lead,Lead,0.0
613,Facebook,2025-01-26 12:00:00,Lead,MQL,0.0
614,Google Ads,2025-01-26 13:00:00,Lead,Lead,0.0
615,Organic,2025-01-26 14:00:00,Lead,MQL,0.0
616,Organic,2025-01-26 15:00:00,Lead,Lead,0.0
617,Google Ads,2025-01-26 16:00:00,Lead,Lead,0.0
618,Google Ads,2025-01-26 17:00:00,Lead,Lead,0.0
619,Organic,2025-01-26 18:00:00,Lead,MQL,0.0
620,Email,2025-01-26 19:00:00,Lead,Lead,0.0
621,Google Ads,2025-01-26 20:00:00,Lead,Closed Lost,0.0
622,Google Ads,2025-01-26 21:00:00,Lead,Lead,0.0
623,Google Ads,2025-01-26 22:00:00,Lead,Lead,0.0
624,Facebook,2025-01-26 23:00:00,Lead,Lead,0.0
625,Facebook,2025-01-27 00:00:00,Lead,MQL,0.0
626,Google Ads,2025-01-27 01:00:00,Lead,Lead,0.0
627,Facebook,2025-01-27 02:00:00,Lead,Lead,0.0
628,Email,2025-01-27 03:00:00,Lead,Lead,0.0
629,Google Ads,2025-01-27 04:00:00,Lead,Lead,0.0
630,Google Ads,2025-01-27 05:00:00,Lead,Lead,0.0
631,Email,2025-01-27 06:00:00,Lead,MQL,0.0
632,Organic,2025-01-27 07:00:00,Lead,MQL,0.0
633,Facebook,2025-01-27 08:00:00,Lead,Closed Won,6910.558021716785
634,Facebook,2025-01-27 09:00:00,Lead,Lead,0.0
635,Google Ads,2025-01-27 10:00:00,Lead,Lead,0.0
636,Facebook,2025-01-27 11:00:00,Lead,Lead,0.0
637,Facebook,2025-01-27 12:00:00,Lead,MQL,0.0
638,Google Ads,2025-01-27 13:00:00,Lead,Lead,0.0
639,Google Ads,2025-01-27 14:00:00,Lead,MQL,0.0
640,Google Ads,2025-01-27 15:00:00,Lead,Lead,0.0
641,Google Ads,2025-01-27 16:00:00,Lead,MQL,0.0
642,Google Ads,2025-01-27 17:00:00,Lead,Lead,0.0
643,Google Ads,2025-01-27 18:00:00,Lead,Closed Lost,0.0
644,Google Ads,2025-01-27 19:00:00,Lead,Lead,0.0
645,Google Ads,2025-01-27 20:00:00,Lead,MQL,0.0
646,Organic,2025-01-27 21:00:00,Lead,SQL,0.0
647,Facebook,2025-01-27 22:00:00,Lead,Lead,0.0
648,Email,2025-01-27 23:00:00,Lead,Closed Lost,0.0
649,Email,2025-01-28 00:00:00,Lead,MQL,0.0
650,Facebook,2025-01-28 01:00:00,Lead,Lead,0.0
651,Google Ads,2025-01-28 02:00:00,Lead,Lead,0.0
652,Facebook,2025-01-28 03:00:00,Lead,MQL,0.0
653,Facebook,2025-01-28 04:00:00,Lead,Lead,0.0
654,Email,2025-01-28 05:00:00,Lead,Lead,0.0
655,Facebook,2025-01-28 06:00:00,Lead,Lead,0.0
656,Google Ads,2025-01-28 07:00:00,Lead,Lead,0.0
657,Google Ads,2025-01-28 08:00:00,Lead,Lead,0.0
658,Google Ads,2025-01-28 09:00:00,Lead,SQL,0.0
659,Facebook,2025-01-28 10:00:00,Lead,MQL,0.0
660,Facebook,2025-01-28 11:00:00,Lead,Lead,0.0
661,Google Ads,2025-01-28 12:00:00,Lead,Lead,0.0
662,Referral,2025-01-28 13:00:00,Lead,Lead,0.0
663,Facebook,2025-01-28 14:00:00,Lead,MQL,0.0
664,Google Ads,2025-01-28 15:00:00,Lead,Lead,0.0
665,Google Ads,2025-01-28 16:00:00,Lead,MQL,0.0
666,Google Ads,2025-01-28 17:00:00,Lead,MQL,0.0
667,Google Ads,2025-01-28 18:00:00,Lead,Lead,0.0
668,Google Ads,2025-01-28 19:00:00,Lead,MQL,0.0
669,Google Ads,2025-01-28 20:00:00,Lead,Lead,0.0
670,Google Ads,2025-01-28 21:00:00,Lead,SQL,0.0
671,Google Ads,2025-01-28 22:00:00,Lead,Lead,0.0
672,Organic,2025-01-28 23:00:00,Lead,Lead,0.0
673,Google Ads,2025-01-29 00:00:00,Lead,Lead,0.0
674,Facebook,2025-01-29 01:00:00,Lead,Lead,0.0
675,Facebook,2025-01-29 02:00:00,Lead,Lead,0.0
676,Referral,2025-01-29 03:00:00,Lead,MQL,0.0
677,Google Ads,2025-01-29 04:00:00,Lead,MQL,0.0
678,Google Ads,2025-01-29 05:00:00,Lead,Lead,0.0
679,Referral,2025-01-29 06:00:00,Lead,MQL,0.0
680,Organic,2025-01-29 07:00:00,Lead,Lead,0.0
681,Organic,2025-01-29 08:00:00,Lead,MQL,0.0
682,Google Ads,2025-01-29 09:00:00,Lead,Lead,0.0
683,Google Ads,2025-01-29 10:00:00,Lead,Lead,0.0
684,Email,2025-01-29 11:00:00,Lead,SQL,0.0
685,Organic,2025-01-29 12:00:00,Lead,Lead,0.0
686,Facebook,2025-01-29 13:00:00,Lead,SQL,0.0
687,Facebook,2025-01-29 14:00:00,Lead,Lead,0.0
688,Google Ads,2025-01-29 15:00:00,Lead,Lead,0.0
689,Email,2025-01-29 16:00:00,Lead,Lead,0.0
690,Google Ads,2025-01-29 17:00:00,Lead,Lead,0.0
691,Google Ads,2025-01-29 18:00:00,Lead,MQL,0.0
692,Facebook,2025-01-29 19:00:00,Lead,MQL,0.0
693,Facebook,2025-01-29 20:00:00,Lead,Lead,0.0
694,Google Ads,2025-01-29 21:00:00,Lead,MQL,0.0
695,Google Ads,2025-01-29 22:00:00,Lead,Lead,0.0
696,Facebook,2025-01-29 23:00:00,Lead,MQL,0.0
697,Google Ads,2025-01-30 00:00:00,Lead,MQL,0.0
698,Facebook,2025-01-30 01:00:00,Lead,Lead,0.0
699,Google Ads,2025-01-30 02:00:00,Lead,MQL,0.0
700,Facebook,2025-01-30 03:00:00,Lead,MQL,0.0
701,Facebook,2025-01-30 04:00:00,Lead,Lead,0.0
702,Google Ads,2025-01-30 05:00:00,Lead,SQL,0.0
703,Google Ads,2025-01-30 06:00:00,Lead,Lead,0.0
704,Google Ads,2025-01-30 07:00:00,Lead,MQL,0.0
705,Google Ads,2025-01-30 08:00:00,Lead,SQL,0.0
706,Referral,2025-01-30 09:00:00,Lead,MQL,0.0
707,Google Ads,2025-01-30 10:00:00,Lead,Lead,0.0
708,Organic,2025-01-30 11:00:00,Lead,Lead,0.0
709,Google Ads,2025-01-30 12:00:00,Lead,Lead,0.0
710,Email,2025-01-30 13:00:00,Lead,Lead,0.0
711,Email,2025-01-30 14:00:00,Lead,Lead,0.0
712,Facebook,2025-01-30 15:00:00,Lead,Lead,0.0
713,Facebook,2025-01-30 16:00:00,Lead,Lead,0.0
714,Facebook,2025-01-30 17:00:00,Lead,Lead,0.0
715,Google Ads,2025-01-30 18:00:00,Lead,MQL,0.0
716,Organic,2025-01-30 19:00:00,Lead,Lead,0.0
717,Organic,2025-01-30 20:00:00,Lead,Lead,0.0
718,Referral,2025-01-30 21:00:00,Lead,Lead,0.0
719,Google Ads,2025-01-30 22:00:00,Lead,Lead,0.0
720,Email,2025-01-30 23:00:00,Lead,Lead,0.0
721,Organic,2025-01-31 00:00:00,Lead,MQL,0.0
722,Google Ads,2025-01-31 01:00:00,Lead,MQL,0.0
723,Google Ads,2025-01-31 02:00:00,Lead,Lead,0.0
724,Email,2025-01-31 03:00:00,Lead,SQL,0.0
725,Facebook,2025-01-31 04:00:00,Lead,SQL,0.0
726,Organic,2025-01-31 05:00:00,Lead,MQL,0.0
727,Google Ads,2025-01-31 06:00:00,Lead,Lead,0.0
728,Email,2025-01-31 07:00:00,Lead,MQL,0.0
729,Google Ads,2025-01-31 08:00:00,Lead,Lead,0.0
730,Google Ads,2025-01-31 09:00:00,Lead,Lead,0.0
731,Google Ads,2025-01-31 10:00:00,Lead,Lead,0.0
732,Organic,2025-01-31 11:00:00,Lead,Lead,0.0
733,Email,2025-01-31 12:00:00,Lead,Lead,0.0
734,Facebook,2025-01-31 13:00:00,Lead,SQL,0.0
735,Google Ads,2025-01-31 14:00:00,Lead,MQL,0.0
736,Organic,2025-01-31 15:00:00,Lead,Lead,0.0
737,Google Ads,2025-01-31 16:00:00,Lead,MQL,0.0
738,Organic,2025-01-31 17:00:00,Lead,MQL,0.0
739,Facebook,2025-01-31 18:00:00,Lead,Lead,0.0
740,Google Ads,2025-01-31 19:00:00,Lead,MQL,0.0
741,Facebook,2025-01-31 20:00:00,Lead,MQL,0.0
742,Google Ads,2025-01-31 21:00:00,Lead,Lead,0.0
743,Email,2025-01-31 22:00:00,Lead,Lead,0.0
744,Facebook,2025-01-31 23:00:00,Lead,MQL,0.0
745,Google Ads,2025-02-01 00:00:00,Lead,Lead,0.0
746,Organic,2025-02-01 01:00:00,Lead,Lead,0.0
747,Google Ads,2025-02-01 02:00:00,Lead,MQL,0.0
748,Facebook,2025-02-01 03:00:00,Lead,Lead,0.0
749,Organic,2025-02-01 04:00:00,Lead,Lead,0.0
750,Facebook,2025-02-01 05:00:00,Lead,MQL,0.0
751,Google Ads,2025-02-01 06:00:00,Lead,MQL,0.0
752,Organic,2025-02-01 07:00:00,Lead,Lead,0.0
753,Facebook,2025-02-01 08:00:00,Lead,Lead,0.0
754,Google Ads,2025-02-01 09:00:00,Lead,Lead,0.0
755,Google Ads,2025-02-01 10:00:00,Lead,SQL,0.0
756,Email,2025-02-01 11:00:00,Lead,MQL,0.0
757,Facebook,2025-02-01 12:00:00,Lead,MQL,0.0
758,Facebook,2025-02-01 13:00:00,Lead,Lead,0.0
759,Organic,2025-02-01 14:00:00,Lead,MQL,0.0
760,Email,2025-02-01 15:00:00,Lead,Lead,0.0
761,Google Ads,2025-02-01 16:00:00,Lead,Lead,0.0
762,Google Ads,2025-02-01 17:00:00,Lead,Lead,0.0
763,Google Ads,2025-02-01 18:00:00,Lead,Lead,0.0
764,Email,2025-02-01 19:00:00,Lead,Lead,0.0
765,Google Ads,2025-02-01 20:00:00,Lead,MQL,0.0
766,Facebook,2025-02-01 21:00:00,Lead,MQL,0.0
767,Email,2025-02-01 22:00:00,Lead,Lead,0.0
768,Organic,2025-02-01 23:00:00,Lead,SQL,0.0
769,Google Ads,2025-02-02 00:00:00,Lead,Lead,0.0
770,Organic,2025-02-02 01:00:00,Lead,MQL,0.0
771,Google Ads,2025-02-02 02:00:00,Lead,Lead,0.0
772,Organic,2025-02-02 03:00:00,Lead,Lead,0.0
773,Google Ads,2025-02-02 04:00:00,Lead,MQL,0.0
774,Google Ads,2025-02-02 05:00:00,Lead,Closed Won,4364.249692690275
775,Email,2025-02-02 06:00:00,Lead,MQL,0.0
776,Google Ads,2025-02-02 07:00:00,Lead,Lead,0.0
777,Google Ads,2025-02-02 08:00:00,Lead,Lead,0.0
778,Email,2025-02-02 09:00:00,Lead,SQL,0.0
779,Email,2025-02-02 10:00:00,Lead,MQL,0.0
780,Facebook,2025-02-02 11:00:00,Lead,MQL,0.0
781,Email,2025-02-02 12:00:00,Lead,MQL,0.0
782,Facebook,2025-02-02 13:00:00,Lead,Lead,0.0
783,Google Ads,2025-02-02 14:00:00,Lead,Lead,0.0
784,Google Ads,2025-02-02 15:00:00,Lead,MQL,0.0
785,Google Ads,2025-02-02 16:00:00,Lead,Lead,0.0
786,Organic,2025-02-02 17:00:00,Lead,SQL,0.0
787,Facebook,2025-02-02 18:00:00,Lead,MQL,0.0
788,Facebook,2025-02-02 19:00:00,Lead,MQL,0.0
789,Facebook,2025-02-02 20:00:00,Lead,MQL,0.0
790,Organic,2025-02-02 21:00:00,Lead,Closed Won,3851.583264454718
791,Google Ads,2025-02-02 22:00:00,Lead,Lead,0.0
792,Facebook,2025-02-02 23:00:00,Lead,SQL,0.0
793,Facebook,2025-02-03 00:00:00,Lead,Lead,0.0
794,Facebook,2025-02-03 01:00:00,Lead,Lead,0.0
795,Google Ads,2025-02-03 02:00:00,Lead,Lead,0.0
796,Organic,2025-02-03 03:00:00,Lead,Lead,0.0
797,Organic,2025-02-03 04:00:00,Lead,Lead,0.0
798,Facebook,2025-02-03 05:00:00,Lead,Lead,0.0
799,Email,2025-02-03 06:00:00,Lead,MQL,0.0
800,Organic,2025-02-03 07:00:00,Lead,Lead,0.0
801,Email,2025-02-03 08:00:00,Lead,Lead,0.0
802,Google Ads,2025-02-03 09:00:00,Lead,SQL,0.0
803,Facebook,2025-02-03 10:00:00,Lead,MQL,0.0
804,Facebook,2025-02-03 11:00:00,Lead,MQL,0.0
805,Facebook,2025-02-03 12:00:00,Lead,MQL,0.0
806,Email,2025-02-03 13:00:00,Lead,MQL,0.0
807,Organic,2025-02-03 14:00:00,Lead,Lead,0.0
808,Organic,2025-02-03 15:00:00,Lead,MQL,0.0
809,Facebook,2025-02-03 16:00:00,Lead,SQL,0.0
810,Google Ads,2025-02-03 17:00:00,Lead,MQL,0.0
811,Referral,2025-02-03 18:00:00,Lead,MQL,0.0
812,Organic,2025-02-03 19:00:00,Lead,Lead,0.0
813,Google Ads,2025-02-03 20:00:00,Lead,MQL,0.0
814,Organic,2025-02-03 21:00:00,Lead,Lead,0.0
815,Organic,2025-02-03 22:00:00,Lead,SQL,0.0
816,Facebook,2025-02-03 23:00:00,Lead,SQL,0.0
817,Facebook,2025-02-04 00:00:00,Lead,Lead,0.0
818,Google Ads,2025-02-04 01:00:00,Lead,Lead,0.0
819,Google Ads,2025-02-04 02:00:00,Lead,SQL,0.0
820,Google Ads,2025-02-04 03:00:00,Lead,Lead,0.0
821,Organic,2025-02-04 04:00:00,Lead,Lead,0.0
822,Google Ads,2025-02-04 05:00:00,Lead,Lead,0.0
823,Google Ads,2025-02-04 06:00:00,Lead,MQL,0.0
824,Google Ads,2025-02-04 07:00:00,Lead,SQL,0.0
825,Facebook,2025-02-04 08:00:00,Lead,MQL,0.0
826,Organic,2025-02-04 09:00:00,Lead,MQL,0.0
827,Google Ads,2025-02-04 10:00:00,Lead,Lead,0.0
828,Google Ads,2025-02-04 11:00:00,Lead,MQL,0.0
829,Email,2025-02-04 12:00:00,Lead,MQL,0.0
830,Facebook,2025-02-04 13:00:00,Lead,Lead,0.0
831,Google Ads,2025-02-04 14:00:00,Lead,Lead,0.0
832,Facebook,2025-02-04 15:00:00,Lead,Lead,0.0
833,Google Ads,2025-02-04 16:00:00,Lead,SQL,0.0
834,Google Ads,2025-02-04 17:00:00,Lead,Lead,0.0
835,Facebook,2025-02-04 18:00:00,Lead,Lead,0.0
836,Facebook,2025-02-04 19:00:00,Lead,Lead,0.0
837,Organic,2025-02-04 20:00:00,Lead,MQL,0.0
838,Google Ads,2025-02-04 21:00:00,Lead,MQL,0.0
839,Facebook,2025-02-04 22:00:00,Lead,Lead,0.0
840,Facebook,2025-02-04 23:00:00,Lead,Closed Lost,0.0
841,Google Ads,2025-02-05 00:00:00,Lead,Lead,0.0
842,Email,2025-02-05 01:00:00,Lead,MQL,0.0
843,Google Ads,2025-02-05 02:00:00,Lead,Lead,0.0
844,Referral,2025-02-05 03:00:00,Lead,MQL,0.0
845,Google Ads,2025-02-05 04:00:00,Lead,MQL,0.0
846,Facebook,2025-02-05 05:00:00,Lead,Lead,0.0
847,Google Ads,2025-02-05 06:00:00,Lead,MQL,0.0
848,Referral,2025-02-05 07:00:00,Lead,Lead,0.0
849,Facebook,2025-02-05 08:00:00,Lead,MQL,0.0
850,Facebook,2025-02-05 09:00:00,Lead,Lead,0.0
851,Google Ads,2025-02-05 10:00:00,Lead,SQL,0.0
852,Email,2025-02-05 11:00:00,Lead,SQL,0.0
853,Google Ads,2025-02-05 12:00:00,Lead,MQL,0.0
854,Organic,2025-02-05 13:00:00,Lead,MQL,0.0
855,Google Ads,2025-02-05 14:00:00,Lead,Lead,0.0
856,Google Ads,2025-02-05 15:00:00,Lead,Lead,0.0
857,Google Ads,2025-02-05 16:00:00,Lead,MQL,0.0
858,Facebook,2025-02-05 17:00:00,Lead,Lead,0.0
859,Facebook,2025-02-05 18:00:00,Lead,Lead,0.0
860,Google Ads,2025-02-05 19:00:00,Lead,SQL,0.0
861,Email,2025-02-05 20:00:00,Lead,MQL,0.0
862,Facebook,2025-02-05 21:00:00,Lead,MQL,0.0
863,Facebook,2025-02-05 22:00:00,Lead,Lead,0.0
864,Facebook,2025-02-05 23:00:00,Lead,Lead,0.0
865,Facebook,2025-02-06 00:00:00,Lead,Lead,0.0
866,Facebook,2025-02-06 01:00:00,Lead,Lead,0.0
867,Google Ads,2025-02-06 02:00:00,Lead,Lead,0.0
